kst,precip_mm_100,tmp_min_100,tmp_max_100,tmp_avg_100,precip_mm_105,tmp_min_105,tmp_max_105,tmp_avg_105
3/14/1998,1.2,-6.7,3.1,-0.7,,2.8,12.8,8.1
3/15/1998,,-9.5,2,-3.6,,-1.3,10.4,5
3/16/1998,,-4.7,3.7,-0.3,,3.9,13.9,8.6
3/17/1998,,-4.8,4.8,-0.1,,1.9,10.8,6.7
3/18/1998,,-4.1,11.7,4.5,,1.7,18.1,10.7
3/19/1998,4.7,0.9,11.5,6.5,0,9.2,20.8,15.2
3/20/1998,,-8.2,0.9,-5,,0.3,9.9,3.7
3/21/1998,,-8.9,1.8,-4.3,,-0.3,8.9,3.8
3/22/1998,,-8.2,2,-3.4,,-0.8,8.6,4.2
3/23/1998,,-6.4,5.2,-0.8,,1.7,11.5,6.9
3/24/1998,,-3.7,6.9,2,,5,16.4,10.4
3/25/1998,,0,10.8,4.7,,7.6,16.9,12.4
3/26/1998,0.8,-1.4,10.2,3.8,0,8.4,19.3,13
3/27/1998,0.3,0.4,10.7,4.8,0,8,19,13.4
3/28/1998,,1.1,14.9,8.6,,12.4,24,18.3
3/29/1998,,5.2,18,11.1,,14.5,27.1,20.5
3/30/1998,,4.6,11.3,7.5,,9.8,20.4,14
3/31/1998,,1,6.9,3.7,0,7.1,13,9.9
4/1/1998,51.3,-3.1,3.4,-0.8,37.3,2.7,9.1,5.7
4/2/1998,1.6,-4.5,3.1,-0.9,3,1.7,9.6,5.8
4/3/1998,,-3.6,8.4,2.7,,4.8,15.8,11.4
4/4/1998,7.4,2.1,12.4,7.2,,10.3,22.6,16.5
4/5/1998,19,3.5,8.1,6.6,6,10.9,17.2,14.5
4/6/1998,8.2,1.8,9.5,5.8,4.2,8.4,15.4,11.4
4/7/1998,,-1.2,16,8.5,0,4.3,22,13.8
4/8/1998,1.5,6.2,14.6,9.1,0.3,10.8,21.6,15.5
4/9/1998,2.3,5.6,9.9,7.1,1.1,8.7,13,11.1
4/10/1998,,6.3,18.2,12.1,,11.2,27.9,20.5
4/11/1998,,5.8,15.3,10.2,,10.8,20.6,15.9
4/12/1998,28,5.4,18.9,12.9,12.4,9.4,16.2,11.7
4/13/1998,28.4,6.3,15.1,9.1,21.8,9.2,13.4,11.4
4/14/1998,0,6.3,12.8,8.3,,8.4,18.5,13.1
4/15/1998,8.5,2.7,8.7,5.3,2.9,8.4,15.5,11.5
4/16/1998,,0.1,11.4,6.6,,6.5,17.5,12.6
4/17/1998,2.2,5.6,9.5,6.9,0,10.6,17.2,13.4
4/18/1998,,5.2,17.1,10.8,,8.3,22.1,16.7
4/19/1998,,7.8,21.4,14.3,,16.9,26.4,22.4
4/20/1998,,12.9,24.6,17.8,,22.6,33.6,26.7
4/21/1998,,13.6,23.9,17,,22.4,30.8,25.3
4/22/1998,0.6,11.8,24.5,17.3,1,21.6,29.2,24.5
4/23/1998,3.6,15,21.8,17.5,0,17.5,24.1,20.1
4/24/1998,9.2,5.7,22.4,14.4,16.9,10.4,22.5,16.9
4/25/1998,7.6,2.3,6.3,4.1,7.9,8.1,14.5,11
4/26/1998,1,2.9,9.6,7,0,8.5,16.1,12.6
4/27/1998,,5,13.8,9.7,,10.1,19.8,15
4/28/1998,,4.8,22.8,14.7,,10.8,26.1,18.5
4/29/1998,7.4,8.4,13.8,9.8,5.5,12.9,18.2,15
4/30/1998,,7.4,12.6,9.9,,13.1,20.3,15.8
5/1/1998,0.6,6.9,20.2,14.5,0.2,11.6,22.5,16.3
5/2/1998,21.5,7.7,18.9,14.2,5.8,12.4,26.1,18.4
5/3/1998,1.7,1.9,11,7.1,1,8.6,17.9,13.6
5/4/1998,,0.1,15.3,8.8,,7.2,20.8,14.2
5/5/1998,,3.5,15.8,10.7,,8.2,20.7,15.3
5/6/1998,,4.8,22.7,14.9,,9.3,24.1,18.1
5/7/1998,0.8,11,19.2,15,0.3,14.3,25.4,20.8
5/8/1998,5.7,7,11,9.2,3.3,12.3,18.1,14.9
5/9/1998,,3.2,16.8,10.9,,10.3,23.2,18.9
5/10/1998,,8.2,12.9,10.9,,12.7,20.4,17.7
5/11/1998,19.7,4.8,9.4,7.2,8.4,10.2,13.7,12.3
5/12/1998,9.1,6,11.6,8.5,4.1,11.3,15.7,13
5/13/1998,,6.5,17.1,11.5,,11.8,23.8,18.7
5/14/1998,,5.4,19.2,12.9,,15.2,26.4,20.4
5/15/1998,,6.2,20.7,14.4,,13.9,26.9,20
5/16/1998,37.7,8,14.2,10.4,23.6,11.6,16.1,13.9
5/17/1998,,9.4,15.2,12.2,,14,22.8,19.4
5/18/1998,,9.2,18.7,13.7,,17.5,26.9,21.8
5/19/1998,,6,21.9,13.9,,16.9,28.6,22.6
5/20/1998,,8.1,21.7,14.6,,16.3,29,22
5/21/1998,,7.5,22.8,15.9,,13.5,28.5,21.4
5/22/1998,,9,23.9,16.9,,18.5,30.3,25.1
5/23/1998,,10.8,20,16,,17.1,24.4,20.3
5/24/1998,,11.3,19.4,14.9,0,15.1,21.4,19
5/25/1998,5.4,7.2,15.4,11.2,3.1,12.7,21.5,17.7
5/26/1998,,7.9,22.1,15.2,,16.5,29.5,23.3
5/27/1998,,6.8,21.7,14.9,,16.9,28.3,23.1
5/28/1998,,7.2,21.2,14.4,,15,28.3,21.8
5/29/1998,,10.8,18.2,13.9,,17.5,24.9,20.8
5/30/1998,,8.2,19.2,13.4,,13.6,25.2,19.7
5/31/1998,,6.8,21.1,13.9,,16,28.7,22.5
6/1/1998,,11.2,22.7,15.8,,20.5,31.7,25.3
6/2/1998,100.3,10.4,13.8,11.2,61.4,15,22,17.1
6/3/1998,21.4,6.6,12.3,9.4,18.8,11.4,17.1,14.2
6/4/1998,8.4,6.2,7.9,7.3,3.2,11.1,13.7,12.8
6/5/1998,24.2,6.9,8.3,7.8,14.8,12.1,14.8,13.5
6/6/1998,5.7,5.6,10.2,8,1.4,11.6,18.6,14.7
6/7/1998,,4.2,16.6,11.2,,9.3,23.7,17.4
6/8/1998,,8.2,17.2,13.6,,15.7,25.3,21.4
6/9/1998,1.8,9.7,17.5,13.9,2.2,16.3,23.8,20.2
6/10/1998,27.4,9.2,14,12.4,12.1,16.3,21.8,18.1
6/11/1998,,6.2,20.4,14.5,,14.6,24.9,20.1
6/12/1998,,11.2,16.6,13.7,,16.3,21.8,19
6/13/1998,127.1,12,12.7,12.3,32.8,16.7,18.9,17.7
6/14/1998,47.4,6.3,12.2,10.4,9.2,14.5,19.1,16.6
6/15/1998,,5.1,18.7,12.7,,12.7,20.6,17.4
6/16/1998,,11.7,22.3,16.2,,16.5,22.9,20
6/17/1998,3,12.5,15.5,14.4,0,18.2,21.7,19.7
6/18/1998,,11.6,19.1,15.3,0,18.2,23.3,20.2
6/19/1998,11.5,14.2,19.9,16.2,7.6,18.1,23.4,20.4
6/20/1998,0.1,12.8,19,15.8,0,18.4,24.9,21
6/21/1998,11.7,12.6,15,13.8,0.6,18,20,19.3
6/22/1998,0.7,10.4,13.3,12,0.3,16.9,22.2,19.3
6/23/1998,,9.2,15.4,12,,15.9,22.2,19
6/24/1998,,9.2,15.8,13.3,,15.3,21.9,19.6
6/25/1998,55.6,14.8,18.6,16.5,36.6,18.5,20,19.3
6/26/1998,10.6,16.3,21.9,18.4,1.2,18.3,27.6,22.6
6/27/1998,,15.7,24.7,18.9,,23.5,33.3,27.5
6/28/1998,,17.1,24.4,20,,24.3,31,26.9
6/29/1998,,14.8,26.3,21.2,,22.1,31.5,27.3
6/30/1998,17.8,17.6,24,21,13.5,21.8,26.5,24.1
7/1/1998,41.8,17.4,22.5,19.2,29.6,20.7,23.7,21.7
7/2/1998,25.6,17.5,21.7,18.8,14.4,21,28.2,24.3
7/3/1998,9.4,17.8,22.9,19.8,9.4,22,31,26.3
7/4/1998,,16.4,25.4,20.6,,23.7,31.3,27.5
7/5/1998,,17.1,27.3,21.4,,23.7,33.4,28.2
7/6/1998,0.7,18.3,25.7,21.3,1.1,24.8,32.2,27.5
7/7/1998,,19.7,23.2,21.4,,24.8,34.1,30.1
7/8/1998,0.2,21,22.9,21.8,,29.5,31.4,30.1
7/9/1998,15.6,20.2,22.8,21.1,7.5,24.7,30.2,27.5
7/10/1998,12.2,20,22.6,21,5.6,23.3,29.5,26
7/11/1998,9.8,15.9,20,17.6,8.5,20.6,25,22.2
7/12/1998,35.6,14.1,16.6,15.6,4.9,18.6,21.5,20.5
7/13/1998,9.2,13.3,14.9,13.8,0.4,18.1,22.8,20.4
7/14/1998,0.2,12.8,17.4,15.2,0.7,18.1,24.3,21
7/15/1998,9.3,15.9,17.9,16.9,6,20,23.4,21.5
7/16/1998,57,12.6,16.8,14.4,31.7,17.2,20.8,18.8
7/17/1998,0,11.6,14.2,13.2,0,16.4,23.5,19.8
7/18/1998,3.5,12.2,15.5,14.3,0,16.1,22.4,20
7/19/1998,52.9,13.6,18.1,16.7,36.6,17.6,23.8,20.8
7/20/1998,0.3,15.3,20.2,16.5,0.2,19.2,23,21.1
7/21/1998,10.9,15,17,16.1,3.1,18.8,22.4,20.9
7/22/1998,9.4,14.9,17.4,16.1,1.9,18.3,24.6,21.6
7/23/1998,65.2,16.1,17,16.5,18.8,20.1,23.7,22.1
7/24/1998,74.5,14.6,16.5,15.7,7.3,19.7,22.8,21.4
7/25/1998,108.6,14.4,16.8,15.5,53.8,18.5,21.3,20.1
7/26/1998,132.1,15.2,17.1,16.3,169.2,18.5,21.4,20.3
7/27/1998,16.3,15.3,16.6,15.9,35.5,19.2,21.3,20.2
7/28/1998,63.8,15.1,16.4,15.8,50.4,19.4,20.9,20.1
7/29/1998,2.8,14.9,17.3,16,1.5,19.2,22.6,20.8
7/30/1998,,15.4,19.4,17.3,0.1,19.7,24.6,21.9
7/31/1998,3.9,16.6,18.8,17.6,2.9,20.5,23.2,21.9
8/1/1998,12.1,18.2,24.1,20.9,4.3,20.8,32.9,25.6
8/2/1998,,18.8,26,21.4,,22.3,33,27.5
8/3/1998,25.1,18.7,24.4,21.5,23.4,22.6,26.6,24
8/4/1998,14.1,19.4,23.2,20.6,4.2,22.7,30.2,25.6
8/5/1998,2.8,20.7,24.6,22.5,0.7,24.2,33.7,28.5
8/6/1998,25.9,18.6,22.6,21.3,4.4,25,30.6,27.6
8/7/1998,40.6,16.8,21.5,18.7,6.7,22.2,26.9,23.5
8/8/1998,103,17.3,20,18.3,83.2,21.6,23.9,22.5
8/9/1998,36.5,18.2,20,19.2,17.8,22,24.4,23
8/10/1998,2.8,17.9,21.6,19.9,4.9,21.7,24.5,23.1
8/11/1998,10.1,20.5,25.3,22.2,2.4,22.4,33,27.8
8/12/1998,4.1,19.1,25.1,21,0.2,26.5,33.8,28.9
8/13/1998,,18.7,26.1,21.8,0,25.7,32.4,28.3
8/14/1998,11,19.2,24.6,21,7.8,22.7,28.9,25.4
8/15/1998,64.7,16.9,21.6,19.5,40.3,21.4,26.6,23.8
8/16/1998,42,16.3,17.7,17,14.9,20.6,22.2,21.4
8/17/1998,0.7,16.4,18.8,17.8,0.9,21,24.5,22.4
8/18/1998,7.2,17.6,18.7,18.1,3.6,21.1,25,22.7
8/19/1998,0.4,18,23.8,20.1,0.3,21.8,30.8,25.2
8/20/1998,,14.9,24.6,19.3,,20.8,31.2,25.7
8/21/1998,,13.6,19.9,16.7,,18.8,26.9,22.8
8/22/1998,,14,19.2,17.4,0,19.6,25.9,23.3
8/23/1998,27.7,16.4,22.6,18.9,2.9,21.1,26.9,23.9
8/24/1998,0.6,15.3,20.7,17.5,,22.9,29.8,25.9
8/25/1998,,15.2,22.4,16.9,0,20.3,27.5,23.7
8/26/1998,,13.1,23.1,17.9,,19.1,28.6,24.4
8/27/1998,5.6,12.4,20.2,16,0,19.5,26.3,22.6
8/28/1998,1,12.3,18.7,15,43.5,18.3,26.6,21.7
8/29/1998,,12,19.2,15.6,,17.4,26.4,22.1
8/30/1998,3.7,12.3,18.3,15.7,1.2,18.4,26.8,22.7
8/31/1998,1.9,13.5,17.3,15.5,0.6,19,25.2,21.8
9/1/1998,24.2,13.1,18.7,15.2,30.7,18.6,26.1,21.1
9/2/1998,0,11.3,17.9,14.5,0,16.8,25.4,21
9/3/1998,,12.7,21,15.9,,16.7,26.4,21.9
9/4/1998,,9.9,21.1,15.9,,19.2,27.9,23.4
9/5/1998,0.4,13.3,23,17,0,20.3,30.7,24.7
9/6/1998,,13.3,25,18.5,,20.6,33.8,26.3
9/7/1998,,16,25,19.1,,22.4,31.9,26.4
9/8/1998,,15.7,23.1,17.7,,20.7,27.8,24
9/9/1998,,15.6,22.2,18.5,,20.5,27,23.4
9/10/1998,,12.4,26.8,19.3,,18.8,33.3,25.9
9/11/1998,,12.8,24,17.8,,21.2,27.9,24.4
9/12/1998,,13.7,21.1,17.9,0,19.4,28.4,23.8
9/13/1998,,15.6,21.7,18.3,,20.8,28.4,24.1
9/14/1998,,16.8,26.2,20.1,,18.4,32,25.7
9/15/1998,15,11.6,19.4,16.1,15.8,17.2,26.2,22.1
9/16/1998,5.6,6.7,15.5,11,5.1,14.1,22.3,18.6
9/17/1998,,4.6,17.4,11.5,,13.6,24.6,19
9/18/1998,,5.2,19.8,13.7,,14.4,25.5,20
9/19/1998,,9.9,17.9,14.3,,15.2,24.8,20.3
9/20/1998,2,11.9,19.5,16.6,1.6,17.2,25,21.3
9/21/1998,3.2,13.2,22.8,18.2,2.1,20,29.9,23.7
9/22/1998,23.2,9.4,14.2,11.6,2.3,14,21.4,19
9/23/1998,4.1,9.7,12.9,11.8,4.8,14.2,19.6,17.4
9/24/1998,5.8,11.7,15.4,13.2,3.8,16.2,22.6,19
9/25/1998,,12.6,20.9,15.9,,14.8,26.4,21.7
9/26/1998,,12.7,21.9,15.9,,20.9,29,23.8
9/27/1998,,10.1,17.4,13.8,,18.8,25,21.6
9/28/1998,,10.1,15.2,12.7,,16.8,22.4,19.6
9/29/1998,71.8,12.1,13.5,12.6,39.5,16.9,19.2,18
9/30/1998,256,11.7,14.7,13.3,145.2,15.7,20,18.5
10/1/1998,57.5,12.7,14.7,13.5,35.8,18.5,20.4,19.6
10/2/1998,,9.2,17.4,13.3,,14.5,24.6,19.6
10/3/1998,,10,19.8,14,,15.2,26.6,20.8
10/4/1998,0.6,6.9,12.8,10.2,0.3,13.4,20.4,16.9
10/5/1998,,5.7,18.6,12.6,,12.2,24.6,18.9
10/6/1998,,9.6,17.7,12.9,,17,25.1,20.5
10/7/1998,22.4,10.7,13.2,12.3,5,16,21.3,18.7
10/8/1998,,8.6,17.7,12.6,0,14.5,23.4,19.1
10/9/1998,,6.8,18.3,13.1,,16.6,25.1,20.4
10/10/1998,6.9,9.4,16.4,12.9,,15.4,23.9,19.3
10/11/1998,,11.6,17.2,14.1,,15.5,24.2,20
10/12/1998,5.9,11.6,15.3,13.2,2.3,16.7,22.4,19.6
10/13/1998,61.6,11.5,14.1,13.2,43.1,16,20.7,18.4
10/14/1998,3.2,10.4,15.7,13.7,0.1,15.7,24.6,20.3
10/15/1998,,7.7,14.4,10.7,,13.7,22.8,18.6
10/16/1998,,4.9,12.8,9.3,,13.1,19.8,16.4
10/17/1998,19.8,7.4,11.7,10.6,14.4,12.8,19.4,16.4
10/18/1998,2,6.7,15.6,10.3,18.8,13.6,24.1,17.8
10/19/1998,,-0.7,10.4,5.3,,8.8,18.7,13.5
10/20/1998,,-2.8,11,4.4,,6.8,18.4,12.5
10/21/1998,,-0.9,12.6,6.1,,9.2,20.1,14
10/22/1998,0.6,1.6,11.4,8.4,0.9,10.4,19.3,15
10/23/1998,5,5.8,11.9,9.5,4.3,12.6,20,15.6
10/24/1998,,1.6,16.9,9.1,,11.3,21.5,16.2
10/25/1998,,2.7,16.1,8.6,,11.7,21.1,16.3
10/26/1998,,1.9,12.4,8.4,0,10.7,19.4,15
10/27/1998,,5.2,13.7,8.3,,10.8,21.2,15.8
10/28/1998,,3.3,13.6,7.6,,11.4,20.4,15.6
10/29/1998,,4.4,14.1,7.9,,11.2,19.6,15
10/30/1998,,5.2,12,8,0,11.3,20.5,15.4
10/31/1998,0,5.4,13.2,9.2,0,14.1,21,17.6
11/1/1998,,-1.7,11.2,3.9,,7.2,17.3,12
11/2/1998,10.5,-0.4,11,3.9,1.9,8,19.1,11.6
11/3/1998,,-1.4,13,5.4,,6.2,21.4,13.3
11/4/1998,,1.6,12.9,7.1,,9,19.6,14.5
11/5/1998,18.5,-1.4,9.5,4.8,11.6,6.3,17.2,11
11/6/1998,6.7,0.2,5.7,4.1,0.8,7.4,12.6,10.5
11/7/1998,,-0.6,11.9,5.2,,7.2,20,13.8
11/8/1998,,1.8,11.2,6.8,,10.4,19.8,15.3
11/9/1998,0,-2,9.4,4.3,,5.5,16.9,11.8
11/10/1998,,-5.8,6.3,0.1,,2.7,11.5,7.3
11/11/1998,,-0.7,9.6,4.9,,8.1,17.7,13
11/12/1998,,-1.5,12,5.4,,6.6,17.5,12.8
11/13/1998,,5.6,11.2,9,,13.5,19.4,17.1
11/14/1998,,9.6,17.3,12,,12.2,24.3,18.2
11/15/1998,,7.5,15.3,11.2,,13.3,24.4,20.6
11/16/1998,26.8,4.4,12.4,8,32.2,9.9,18.1,14.4
11/17/1998,2.5,-8.2,5,-2.3,0.6,0.1,10.1,5.7
11/18/1998,,-10.8,-3.7,-7.9,,-2.5,4,0.2
11/19/1998,2,-11.8,-0.3,-5.9,0,-3.7,7.4,1.7
11/20/1998,,-10.5,-0.4,-6,,-1.2,7.8,2.7
11/21/1998,0.2,-7.6,1.6,-4,0.1,0.8,7.3,3.2
11/22/1998,11.7,-6,-0.6,-3.7,3.5,0.5,8.8,3.9
11/23/1998,0.6,-6.3,-1,-3.3,0,2.4,7.4,4.6
11/24/1998,8.5,-5.3,1.9,-1.8,8.5,1.5,9.9,5.1
11/25/1998,,-9.4,4.2,-3.2,,2.4,10.3,5.7
11/26/1998,,-7.7,7.8,0.2,,3.3,13.3,7.3
11/27/1998,7.9,-0.8,3.4,1.3,4,5.1,11.3,7.4
11/28/1998,,-5.4,6.1,-0.7,,3.6,11.7,6.8
11/29/1998,,-6.4,6.7,-0.2,,2.5,13.2,7.7
11/30/1998,,-3.8,6.6,0.5,,5.1,14.4,8.8
12/1/1998,3.1,-2.4,2,-0.1,19.7,3.6,9.7,6.4
12/2/1998,5.4,-5.4,-1,-2.6,10.6,2,3.8,2.7
12/3/1998,,-8.6,-0.6,-4.8,,0.5,6.2,2.6
12/4/1998,,-10.1,2,-4.7,,0.3,8.3,3.4
12/5/1998,0.8,-6.8,2.4,-2.9,1,1.7,8.1,4.5
12/6/1998,1.2,-4.5,1.6,-0.3,2.3,1.7,6.7,4.7
12/7/1998,3,-4.3,2,-0.8,1.7,3.7,9.7,6.2
12/8/1998,,-9.6,-3.2,-6.9,,-1.4,4.8,1.5
12/9/1998,,-11.3,-3.8,-8.3,,-2.4,5.1,0.2
12/10/1998,0,-12.8,-1.3,-6.8,,-2.7,6.6,1.6
12/11/1998,1.3,-8.5,-2.4,-6.1,0,-0.2,5,2
12/12/1998,,-11.4,1.8,-5.1,,-0.8,10.8,4.3
12/13/1998,,-4.8,2.1,0.4,,3.5,11.3,8.4
12/14/1998,0.7,-2.7,3.7,0.7,,5.3,12.2,8.6
12/15/1998,,-6.7,0.8,-2.3,,2.8,9.8,5.9
12/16/1998,,-1,4.2,1.6,,6,13.1,9.7
12/17/1998,,-4.6,5.7,0.3,,4,13.2,8.2
12/18/1998,,-7.3,8.3,1.9,,3.6,16.6,10.1
12/19/1998,,-2.6,6.6,3.2,,6,15.5,11.7
12/20/1998,,-6.8,5.5,-2.1,,2.3,10.3,5.3
12/21/1998,,-9.3,8,-0.3,,2.1,12.8,7.1
12/22/1998,,-1.3,7.4,1.9,,4.8,15.6,8.9
12/23/1998,,-3.7,4.5,-0.8,0,4.6,10.8,7.1
12/24/1998,,-7.8,4.9,-2.2,0,3.1,11.1,5.9
12/25/1998,,-4.4,3.3,-1.9,,3.5,12.6,6.8
12/26/1998,,-9.7,5.3,-2.2,,1.8,10.9,5.7
12/27/1998,,-6.8,5.5,-1.8,,3.2,10.5,6.5
12/28/1998,,-10,6,-1.8,,2.4,12.5,6.8
12/29/1998,0,-7.2,2.8,-1.4,,1.1,12,6.9
12/30/1998,,-10.2,-2.6,-7.6,,-1.3,6.8,1.3
12/31/1998,,-11.9,-1.8,-8,,-2.5,5.6,0.7
1/1/1999,,-12,-1,-6.6,,-2.2,7.4,1.7
1/2/1999,0.1,-5.5,1.2,-2.6,,2.2,8.9,5.2
1/3/1999,,-11.2,3.9,-4.2,,-0.1,8.9,3.5
1/4/1999,,-10.6,5.4,-3.6,,0.9,10.5,4.4
1/5/1999,,-6.9,4.9,0.1,,0.9,13.5,8.3
1/6/1999,0.2,-4.1,1.5,-1.7,,0.9,10,6.1
1/7/1999,,-15.8,-3.7,-10.4,,-7.3,2.6,-1.9
1/8/1999,,-18.1,-10.6,-15,,-9.3,-2.4,-6.6
1/9/1999,,-19.1,-10.9,-15.1,,-9.6,-1.4,-6
1/10/1999,,-17.4,-7.2,-12.2,,-8,1.1,-3.1
1/11/1999,,-15.1,-5.3,-10.8,,-4.7,3.2,-1.9
1/12/1999,,-15.4,-3.5,-10.3,,-5.1,4.8,-1.2
1/13/1999,,-12.6,-4,-8.9,,-2.7,4.6,0.2
1/14/1999,,-11.5,-2.8,-7.8,,-1.7,6.1,1.2
1/15/1999,,-9.6,-2.3,-7.1,,-0.7,6.3,1.4
1/16/1999,,-11.8,0.4,-7,,-1.1,7.1,1.6
1/17/1999,,-16.9,2.2,-6.8,,-2.5,10.5,4
1/18/1999,,-7.8,3.8,-2.5,,2.1,11.9,5.9
1/19/1999,,-3.4,5.4,-0.1,,4.2,12.2,7.2
1/20/1999,,-9.9,-3.2,-7.1,,-1.2,5.3,1.5
1/21/1999,,-12,-1.9,-6.8,,-2.4,6.4,1.6
1/22/1999,,-4.9,1,-0.7,,2.7,9.3,6.8
1/23/1999,0.9,-1.2,2.7,0.1,2.6,5.3,9.8,6.9
1/24/1999,0.5,-0.8,4.8,0.8,0.2,3.6,9.5,6.1
1/25/1999,2.7,-6.2,2.6,-0.1,0,3.8,11.6,8.5
1/26/1999,,-9.1,1.6,-2.9,,1.2,10.7,5.6
1/27/1999,0.5,-6.2,3.2,-0.7,0,2.8,11.4,7.3
1/28/1999,,-10.4,-2.3,-7.1,,-2,6.8,1.3
1/29/1999,0.6,-12.9,-5.1,-9.4,,-3.5,3.8,-0.8
1/30/1999,,-15.2,-3,-9.1,,-4.6,5.6,-0.3
1/31/1999,,-10.3,2.4,-4,,-0.9,10.8,4.8
2/1/1999,,-5.1,4,-2.3,,1.9,9.2,4.6
2/2/1999,,-14.2,-4.6,-9.1,,-5.5,3.4,-0.6
2/3/1999,,-18.4,-5.9,-12.9,0,-8.8,0.3,-4.3
2/4/1999,,-17.8,-5.6,-10.9,,-5.2,3.4,-1.4
2/5/1999,,-11.9,-1.6,-7,,-3.1,6.7,1.1
2/6/1999,,-10.3,2,-4.7,,-1.1,11.1,4.3
2/7/1999,,-7,4.4,-1.8,,3.2,13.4,7.7
2/8/1999,,-7.2,3.9,-2.2,,2.7,10.7,6.2
2/9/1999,,-8.3,4.6,-1.2,,1.7,12.3,6.8
2/10/1999,,-6.3,3.1,-1.9,0.3,1.2,7.7,5.1
2/11/1999,0.7,-8.9,1.9,-4.3,,0.3,8.4,3.8
2/12/1999,0,-13.3,-6.4,-10,,-4.5,1.2,-1.6
2/13/1999,,-15.7,-1.5,-9.4,,-7,1.6,-2.2
2/14/1999,0,-11.2,0.1,-4.8,,-2.8,6.3,2
2/15/1999,,-2.9,2,-1.3,,3,9.3,6.5
2/16/1999,,-4.1,5.6,0.2,,5.2,13.3,8.5
2/17/1999,,-0.3,5.8,3.3,,7.7,14.4,11.6
2/18/1999,,-4.3,4,-0.6,0.6,3.4,12,7
2/19/1999,,-10.4,-1.5,-6.4,0,-1.1,6.8,2
2/20/1999,,-12.1,-3.1,-8.3,,-3.7,3.8,-0.5
2/21/1999,,-12.9,-1.5,-7.4,,-4.6,5.1,0.5
2/22/1999,,-8.7,0.9,-3.9,,0.2,8.9,4.6
2/23/1999,,-5.3,2.9,-1.6,,3.2,9.4,5.8
2/24/1999,7.2,-3.1,-0.7,-1.7,7.5,3.6,5,4.3
2/25/1999,,-3.3,5.3,0.4,,2.2,13.8,8.3
2/26/1999,,-1.4,3.8,0.9,,7.2,11.1,8.8
2/27/1999,,-9.5,0,-5.1,,-0.8,7.4,3
2/28/1999,,-11.6,1.9,-5,,-2.3,10.1,4
3/1/1999,,-5.8,3.9,-0.2,,2.9,11.4,7.9
3/2/1999,,-2.3,6.4,1.7,,2.3,11.9,7.5
3/3/1999,,-3.7,10.6,3.8,,2.3,18.2,11.9
3/4/1999,,-2.6,12,2.1,,3.1,17.5,9.5
3/5/1999,8,-2.8,8.2,3.1,2.2,2.9,16.4,9.3
3/6/1999,,-6.3,3.8,0.2,,0.7,10.1,5.3
3/7/1999,10.1,-5.5,2.2,-2.8,9.1,0.8,5.7,2.7
3/8/1999,1.4,-5.5,-1.5,-3.4,0.6,0.8,6.4,2.8
3/9/1999,,-4.8,2.3,-2.2,,1.5,6.1,3
3/10/1999,,-4.8,5.4,-0.2,,0.9,10.3,5.6
3/11/1999,,-6.9,-0.9,-4,,-1.1,5.7,2.6
3/12/1999,,-8.4,2,-2.3,,-1.7,8.9,3.5
3/13/1999,,-2.5,10.7,3.6,,0.3,16.6,9.3
3/14/1999,7.1,-1.8,7.3,2.3,5.6,5,13.8,9.3
3/15/1999,25,-5.9,0.2,-1.5,18.1,1.9,7,5.6
3/16/1999,,-8.6,10.4,1.4,,0.4,18,9.4
3/17/1999,,-0.5,11.2,5.6,,7.3,14.8,10.2
3/18/1999,26.3,2.7,13.9,6.6,22.9,7,13,9.4
3/19/1999,19.1,-5.6,2.7,-3.2,18.4,3.2,8.5,4.6
3/20/1999,1.3,-5.6,-2.2,-4.1,,0.9,5.8,3.7
3/21/1999,2.4,-8.5,0,-3.7,0.1,0,10,5.2
3/22/1999,,-14.3,0.8,-6.1,,-4.1,5.4,1.6
3/23/1999,,-8.6,6.4,-0.9,,0.9,11.3,6.8
3/24/1999,6.8,-1.9,6.3,1.4,2.3,3.2,14.2,8.3
3/25/1999,,0.3,14,6.8,,5.1,17.1,12.6
3/26/1999,26.9,-1.8,6.5,1.5,21.5,4.7,15.7,8.5
3/27/1999,,-2.4,5.1,1,,3.4,11.3,7.3
3/28/1999,,-6.3,5.3,-1.3,,1.4,11.3,5.6
3/29/1999,,,1.2,-2.5,,0.6,7.6,4.1
3/30/1999,,-4.9,7.6,1.7,,0.8,13.6,7.1
3/31/1999,,0,14.6,7,,4.7,18.2,12.8
4/1/1999,11.5,5,10.6,7.3,5,8.4,18.5,13.3
4/2/1999,4.5,-1.6,7.1,0.8,14.6,1.7,11.8,5.6
4/3/1999,,-4.1,7.6,1.3,,1.2,11.4,7.6
4/4/1999,,-1.5,10.1,4.1,,7.7,17.8,12.7
4/5/1999,3.8,-0.4,3.5,1.4,8.2,6.9,10.8,8.5
4/6/1999,15.6,-3.1,1.5,-1,26,1.7,7.1,4.4
4/7/1999,0,-8.1,4.3,-0.5,0,1.3,10.8,5.8
4/8/1999,,-3,8.7,3.9,,3.3,15.8,10.1
4/9/1999,8.1,4.3,12.9,8.1,5.7,7.6,20.6,15.2
4/10/1999,64.5,2.3,7.1,5.1,64.6,8.5,12.8,10.8
4/11/1999,,1.3,11.2,6.3,,7.9,14.4,10.6
4/12/1999,22.3,3.8,7.2,4.9,10.2,7.5,11.6,9.4
4/13/1999,1.2,0.2,4.9,1.5,0,7.6,12.2,9.3
4/14/1999,,-1.1,10.3,4,,7.1,16.6,11
